Customer ID,Age,Gender,Subscription Status,Location,Previous Purchases,Frequency of Purchases,Payment Method
3468,18,Female,No,Texas,5,Annually,Bank Transfer
3469,36,Female,No,Ohio,36,Quarterly,Credit Card
3470,36,Female,No,North Dakota,12,Annually,Bank Transfer
3471,19,Female,No,West Virginia,31,Bi-Weekly,Cash
3472,43,Female,No,North Carolina,31,Bi-Weekly,Cash
3473,31,Female,No,Georgia,15,Weekly,Bank Transfer
3474,63,Female,No,Kansas,11,Weekly,Credit Card
3475,41,Female,No,Maine,18,Monthly,PayPal
3476,48,Female,No,South Carolina,9,Quarterly,Debit Card
3477,68,Female,No,South Carolina,11,Weekly,Credit Card
3478,53,Female,No,Kentucky,38,Bi-Weekly,PayPal
3479,36,Female,No,Arizona,42,Quarterly,PayPal
3480,46,Female,No,New York,41,Monthly,PayPal
3481,21,Female,No,New Hampshire,45,Monthly,Cash
3482,52,Female,No,Ohio,41,Bi-Weekly,Credit Card
3483,66,Female,No,Hawaii,35,Weekly,Venmo
3484,19,Female,No,Texas,21,Every 3 Months,Venmo
3485,44,Female,No,Illinois,13,Bi-Weekly,Debit Card
3486,50,Female,No,Massachusetts,23,Fortnightly,Debit Card
3487,51,Female,No,North Carolina,6,Weekly,Debit Card
3488,25,Female,No,West Virginia,39,Annually,Debit Card
3489,62,Female,No,Delaware,7,Quarterly,Cash
3490,48,Female,No,Idaho,32,Every 3 Months,Bank Transfer
3491,62,Female,No,Oregon,43,Quarterly,Venmo
3492,22,Female,No,Maine,15,Monthly,Bank Transfer
3493,48,Female,No,South Dakota,48,Annually,PayPal
3494,48,Female,No,New Mexico,35,Weekly,Cash
3495,62,Female,No,Washington,41,Quarterly,Credit Card
3496,24,Female,No,Georgia,14,Weekly,Debit Card
3497,39,Female,No,Idaho,22,Monthly,Cash
3498,35,Female,No,Colorado,16,Every 3 Months,PayPal
3499,47,Female,No,Kentucky,2,Bi-Weekly,PayPal
3500,22,Female,No,New Jersey,13,Every 3 Months,Bank Transfer
3501,38,Female,No,Oregon,38,Fortnightly,Credit Card
3502,53,Female,No,Nebraska,43,Weekly,Bank Transfer
3503,31,Female,No,Massachusetts,26,Quarterly,Bank Transfer
3504,31,Female,No,Nebraska,39,Weekly,Cash
3505,65,Female,No,Hawaii,50,Monthly,Bank Transfer
3506,48,Female,No,Indiana,40,Every 3 Months,Cash
3507,18,Female,No,Illinois,12,Fortnightly,Venmo
3508,46,Female,No,Colorado,33,Every 3 Months,Bank Transfer
3509,52,Female,No,Pennsylvania,49,Weekly,Venmo
3510,50,Female,No,Ohio,43,Bi-Weekly,Cash
3511,49,Female,No,Pennsylvania,14,Monthly,Credit Card
3512,69,Female,No,Mississippi,21,Every 3 Months,Venmo
3513,36,Female,No,Kentucky,31,Quarterly,Bank Transfer
3514,30,Female,No,Alaska,29,Fortnightly,Bank Transfer
3515,25,Female,No,Georgia,32,Monthly,Venmo
3516,19,Female,No,South Dakota,16,Bi-Weekly,PayPal
3517,34,Female,No,South Carolina,38,Bi-Weekly,Venmo
3518,29,Female,No,Tennessee,34,Every 3 Months,Debit Card
3519,50,Female,No,Colorado,30,Quarterly,Bank Transfer
3520,31,Female,No,Wisconsin,14,Fortnightly,Credit Card
3521,41,Female,No,Georgia,33,Monthly,PayPal
3522,52,Female,No,Maryland,35,Weekly,Credit Card
3523,27,Female,No,New Jersey,13,Quarterly,Bank Transfer
3524,49,Female,No,Nevada,30,Fortnightly,PayPal
3525,69,Female,No,Michigan,30,Monthly,Credit Card
3526,45,Female,No,Wyoming,47,Annually,PayPal
3527,20,Female,No,Massachusetts,1,Every 3 Months,PayPal
3528,25,Female,No,Washington,1,Weekly,Cash
3529,38,Female,No,Maine,33,Annually,Cash
3530,55,Female,No,Montana,43,Weekly,Credit Card
3531,62,Female,No,Oklahoma,37,Weekly,Bank Transfer
3532,54,Female,No,North Dakota,23,Quarterly,Credit Card
3533,61,Female,No,Connecticut,12,Annually,Credit Card
3534,50,Female,No,Texas,30,Fortnightly,Venmo
3535,65,Female,No,Delaware,7,Weekly,Venmo
3536,68,Female,No,Mississippi,20,Monthly,Bank Transfer
3537,55,Female,No,Minnesota,10,Monthly,Venmo
3538,57,Female,No,Georgia,40,Every 3 Months,Venmo
3539,56,Female,No,Iowa,21,Monthly,Venmo
3540,29,Female,No,New York,17,Bi-Weekly,Venmo
3541,24,Female,No,Nevada,5,Weekly,Bank Transfer
3542,59,Female,No,Virginia,22,Annually,Cash
3543,62,Female,No,Idaho,5,Weekly,Bank Transfer
3544,58,Female,No,Colorado,18,Every 3 Months,Credit Card
3545,64,Female,No,Wisconsin,42,Every 3 Months,PayPal
3546,48,Female,No,Connecticut,22,Annually,Venmo
3547,60,Female,No,Kansas,37,Bi-Weekly,Bank Transfer
3548,52,Female,No,Pennsylvania,23,Annually,Debit Card
3549,63,Female,No,Utah,47,Fortnightly,Venmo
3550,44,Female,No,Oregon,11,Fortnightly,Credit Card
3551,63,Female,No,West Virginia,32,Weekly,Venmo
3552,66,Female,No,Montana,20,Weekly,Credit Card
3553,22,Female,No,Kentucky,3,Quarterly,Credit Card
3554,62,Female,No,Minnesota,32,Weekly,Cash
3555,39,Female,No,Louisiana,5,Fortnightly,Bank Transfer
3556,25,Female,No,Delaware,45,Quarterly,PayPal
3557,70,Female,No,Arizona,43,Bi-Weekly,Bank Transfer
3558,52,Female,No,Nevada,1,Every 3 Months,PayPal
3559,68,Female,No,Alaska,9,Quarterly,Credit Card
3560,18,Female,No,Utah,13,Every 3 Months,Debit Card
3561,18,Female,No,Kansas,5,Annually,Cash
3562,63,Female,No,North Carolina,39,Fortnightly,Cash
3563,47,Female,No,Maryland,7,Weekly,PayPal
3564,43,Female,No,Maine,8,Every 3 Months,Credit Card
3565,60,Female,No,Illinois,40,Annually,PayPal
3566,49,Female,No,Pennsylvania,35,Monthly,Cash
3567,28,Female,No,Alaska,14,Monthly,Credit Card
3568,32,Female,No,New Mexico,26,Monthly,Venmo
3569,29,Female,No,Arkansas,14,Quarterly,Cash
3570,35,Female,No,Alaska,9,Fortnightly,Credit Card
3571,23,Female,No,Louisiana,32,Annually,PayPal
3572,70,Female,No,North Dakota,15,Every 3 Months,Cash
3573,23,Female,No,Rhode Island,25,Monthly,Bank Transfer
3574,43,Female,No,Connecticut,27,Monthly,Cash
3575,29,Female,No,New York,39,Quarterly,Cash
3576,61,Female,No,Kentucky,49,Bi-Weekly,Cash
3577,29,Female,No,Maine,12,Bi-Weekly,Cash
3578,66,Female,No,Missouri,13,Weekly,PayPal
3579,46,Female,No,Georgia,22,Quarterly,Credit Card
3580,34,Female,No,Arizona,19,Every 3 Months,Bank Transfer
3581,51,Female,No,New Hampshire,3,Bi-Weekly,Bank Transfer
3582,26,Female,No,Georgia,50,Weekly,Venmo
3583,23,Female,No,California,15,Annually,Cash
3584,52,Female,No,Arizona,44,Every 3 Months,Debit Card
3585,39,Female,No,Florida,48,Monthly,Debit Card
3586,39,Female,No,New York,4,Bi-Weekly,Cash
3587,33,Female,No,Idaho,12,Bi-Weekly,PayPal
3588,33,Female,No,Virginia,33,Annually,Debit Card
3589,23,Female,No,Michigan,40,Annually,Bank Transfer
3590,31,Female,No,New Hampshire,38,Every 3 Months,Cash
3591,27,Female,No,South Dakota,19,Every 3 Months,PayPal
3592,48,Female,No,South Dakota,38,Quarterly,Cash
3593,61,Female,No,New Jersey,18,Fortnightly,Cash
3594,63,Female,No,Wyoming,24,Monthly,Bank Transfer
3595,19,Female,No,Alabama,29,Quarterly,PayPal
3596,21,Female,No,South Dakota,14,Annually,Cash
3597,28,Female,No,South Carolina,44,Fortnightly,Bank Transfer
3598,29,Female,No,New Mexico,18,Quarterly,Cash
3599,23,Female,No,Connecticut,19,Bi-Weekly,Bank Transfer
3600,37,Female,No,Kansas,4,Weekly,Cash
3601,67,Female,No,South Carolina,25,Bi-Weekly,PayPal
3602,34,Female,No,North Carolina,3,Monthly,Debit Card
3603,58,Female,No,Wyoming,40,Quarterly,Bank Transfer
3604,45,Female,No,Louisiana,5,Weekly,Debit Card
3605,63,Female,No,Louisiana,17,Annually,Bank Transfer
3606,68,Female,No,Alabama,36,Every 3 Months,Venmo
3607,41,Female,No,Minnesota,41,Annually,Cash
3608,50,Female,No,New Mexico,20,Bi-Weekly,Debit Card
3609,24,Female,No,Tennessee,2,Every 3 Months,Bank Transfer
3610,21,Female,No,New Mexico,31,Monthly,Debit Card
3611,18,Female,No,Texas,23,Fortnightly,Credit Card
3612,63,Female,No,Washington,30,Annually,PayPal
3613,47,Female,No,Michigan,26,Every 3 Months,Credit Card
3614,58,Female,No,Minnesota,40,Annually,Cash
3615,46,Female,No,Delaware,19,Annually,Bank Transfer
3616,35,Female,No,California,4,Monthly,Bank Transfer
3617,42,Female,No,Wisconsin,33,Fortnightly,Cash
3618,48,Female,No,Kentucky,29,Monthly,Debit Card
3619,28,Female,No,Nevada,47,Bi-Weekly,Venmo
3620,44,Female,No,North Carolina,50,Weekly,Cash
3621,60,Female,No,Louisiana,28,Fortnightly,Credit Card
3622,38,Female,No,New Jersey,5,Fortnightly,Venmo
3623,46,Female,No,Wisconsin,12,Annually,Bank Transfer
3624,39,Female,No,Arkansas,4,Weekly,Venmo
3625,22,Female,No,Texas,22,Bi-Weekly,PayPal
3626,44,Female,No,Illinois,32,Weekly,Debit Card
3627,69,Female,No,Mississippi,32,Quarterly,Bank Transfer
3628,39,Female,No,Delaware,48,Every 3 Months,Credit Card
3629,53,Female,No,Georgia,35,Monthly,Cash
3630,52,Female,No,Kansas,44,Fortnightly,Credit Card
3631,65,Female,No,Oklahoma,29,Weekly,Credit Card
3632,48,Female,No,New Jersey,26,Monthly,Debit Card
3633,27,Female,No,Utah,3,Quarterly,PayPal
3634,39,Female,No,Montana,1,Bi-Weekly,Venmo
3635,59,Female,No,Ohio,17,Annually,Bank Transfer
3636,52,Female,No,Colorado,17,Fortnightly,Cash
3637,50,Female,No,California,36,Weekly,PayPal
3638,32,Female,No,Utah,32,Fortnightly,PayPal
3639,40,Female,No,Kansas,50,Bi-Weekly,Credit Card
3640,26,Female,No,Illinois,39,Annually,Venmo
3641,47,Female,No,Minnesota,17,Monthly,Credit Card
3642,51,Female,No,New York,39,Every 3 Months,Debit Card
3643,47,Female,No,Arizona,5,Annually,Credit Card
3644,53,Female,No,Tennessee,47,Annually,Bank Transfer
3645,35,Female,No,Arkansas,18,Weekly,Cash
3646,38,Female,No,Colorado,31,Every 3 Months,Credit Card
3647,69,Female,No,Nevada,39,Fortnightly,Credit Card
3648,47,Female,No,Kansas,12,Weekly,Cash
3649,31,Female,No,New York,45,Bi-Weekly,Cash
3650,68,Female,No,Minnesota,33,Fortnightly,Debit Card
3651,51,Female,No,Ohio,3,Annually,Cash
3652,20,Female,No,Arizona,5,Every 3 Months,Bank Transfer
3653,27,Female,No,Kentucky,23,Monthly,Venmo
3654,67,Female,No,Minnesota,39,Fortnightly,Debit Card
3655,21,Female,No,Arkansas,10,Annually,Debit Card
3656,20,Female,No,Wyoming,4,Bi-Weekly,Venmo
3657,35,Female,No,North Dakota,18,Monthly,Debit Card
3658,58,Female,No,Alabama,1,Every 3 Months,Bank Transfer
3659,28,Female,No,Mississippi,18,Fortnightly,Cash
3660,27,Female,No,Illinois,46,Annually,Bank Transfer
3661,19,Female,No,Arkansas,13,Fortnightly,Venmo
3662,63,Female,No,Kansas,5,Fortnightly,Cash
3663,69,Female,No,Rhode Island,11,Weekly,Venmo
3664,65,Female,No,Florida,49,Weekly,Cash
3665,63,Female,No,Missouri,1,Fortnightly,Cash
3666,28,Female,No,North Carolina,11,Quarterly,Credit Card
3667,67,Female,No,Alabama,47,Every 3 Months,Credit Card
3668,51,Female,No,Washington,20,Monthly,Credit Card
3669,59,Female,No,Michigan,18,Annually,PayPal
3670,25,Female,No,Washington,43,Quarterly,Credit Card
3671,31,Female,No,Vermont,4,Every 3 Months,Cash
3672,62,Female,No,Illinois,20,Quarterly,Bank Transfer
3673,51,Female,No,New York,7,Monthly,Venmo
3674,32,Female,No,Rhode Island,31,Fortnightly,Debit Card
3675,35,Female,No,Washington,41,Fortnightly,Venmo
3676,70,Female,No,Virginia,3,Monthly,Cash
3677,19,Female,No,Wisconsin,16,Monthly,PayPal
3678,32,Female,No,Michigan,43,Annually,Cash
3679,56,Female,No,Texas,29,Fortnightly,Debit Card
3680,53,Female,No,Idaho,5,Bi-Weekly,PayPal
3681,22,Female,No,Iowa,30,Quarterly,Venmo
3682,26,Female,No,Connecticut,33,Monthly,PayPal
3683,42,Female,No,Wyoming,46,Bi-Weekly,Venmo
3684,30,Female,No,Mississippi,17,Fortnightly,Bank Transfer
3685,29,Female,No,Pennsylvania,47,Bi-Weekly,PayPal
3686,47,Female,No,Tennessee,17,Bi-Weekly,PayPal
3687,59,Female,No,Louisiana,17,Bi-Weekly,PayPal
3688,34,Female,No,Arkansas,28,Every 3 Months,PayPal
3689,52,Female,No,West Virginia,8,Monthly,Venmo
3690,47,Female,No,South Carolina,8,Quarterly,Cash
3691,24,Female,No,Kansas,4,Bi-Weekly,Venmo
3692,63,Female,No,Michigan,24,Weekly,Credit Card
3693,59,Female,No,Alabama,29,Fortnightly,Venmo
3694,66,Female,No,South Dakota,10,Weekly,Debit Card
3695,45,Female,No,Rhode Island,11,Bi-Weekly,Venmo
3696,38,Female,No,Florida,18,Fortnightly,Bank Transfer
3697,63,Female,No,Connecticut,26,Annually,Venmo
3698,55,Female,No,Pennsylvania,39,Weekly,PayPal
3699,25,Female,No,California,4,Annually,Credit Card
3700,51,Female,No,Oklahoma,24,Weekly,Cash
3701,28,Female,No,North Dakota,2,Every 3 Months,Credit Card
3702,46,Female,No,New Mexico,36,Annually,Cash
3703,58,Female,No,South Carolina,36,Weekly,PayPal
3704,30,Female,No,Michigan,23,Every 3 Months,Bank Transfer
3705,68,Female,No,Missouri,36,Quarterly,PayPal
3706,28,Female,No,Colorado,2,Annually,PayPal
3707,26,Female,No,Kansas,17,Bi-Weekly,Credit Card
3708,35,Female,No,Illinois,19,Weekly,Bank Transfer
3709,40,Female,No,South Carolina,41,Monthly,Bank Transfer
3710,31,Female,No,Utah,27,Quarterly,Debit Card
3711,60,Female,No,Hawaii,32,Fortnightly,PayPal
3712,69,Female,No,Texas,33,Annually,Cash
3713,51,Female,No,Oregon,24,Quarterly,Venmo
3714,49,Female,No,Arizona,31,Every 3 Months,Cash
3715,18,Female,No,New York,35,Weekly,Cash
3716,63,Female,No,Nebraska,2,Monthly,Credit Card
3717,57,Female,No,Vermont,42,Every 3 Months,Bank Transfer
3718,45,Female,No,Maryland,47,Every 3 Months,Venmo
3719,36,Female,No,Tennessee,44,Bi-Weekly,Credit Card
3720,20,Female,No,Pennsylvania,8,Every 3 Months,Cash
3721,21,Female,No,South Carolina,13,Quarterly,Debit Card
3722,62,Female,No,Connecticut,10,Annually,Credit Card
3723,23,Female,No,Kentucky,1,Fortnightly,PayPal
3724,26,Female,No,Rhode Island,1,Monthly,Venmo
3725,30,Female,No,Colorado,18,Annually,PayPal
3726,18,Female,No,Oklahoma,2,Annually,Bank Transfer
3727,47,Female,No,Idaho,36,Every 3 Months,Debit Card
3728,41,Female,No,Maine,17,Bi-Weekly,Credit Card
3729,62,Female,No,Vermont,1,Annually,Credit Card
3730,28,Female,No,Rhode Island,50,Quarterly,Bank Transfer
3731,46,Female,No,Florida,3,Bi-Weekly,Bank Transfer
3732,54,Female,No,West Virginia,45,Quarterly,Credit Card
3733,36,Female,No,Indiana,28,Annually,PayPal
3734,25,Female,No,Illinois,6,Every 3 Months,Bank Transfer
3735,38,Female,No,California,33,Every 3 Months,Venmo
3736,38,Female,No,Massachusetts,29,Annually,Cash
3737,42,Female,No,Idaho,2,Every 3 Months,Cash
3738,19,Female,No,Kentucky,43,Bi-Weekly,Debit Card
3739,34,Female,No,Delaware,48,Fortnightly,Credit Card
3740,38,Female,No,Idaho,43,Weekly,Bank Transfer
3741,42,Female,No,Virginia,26,Bi-Weekly,Cash
3742,58,Female,No,Arizona,26,Bi-Weekly,Venmo
3743,56,Female,No,Maryland,50,Bi-Weekly,Debit Card
3744,62,Female,No,Idaho,36,Quarterly,Credit Card
3745,24,Female,No,New Jersey,26,Fortnightly,Venmo
3746,60,Female,No,Washington,2,Monthly,Bank Transfer
3747,53,Female,No,Idaho,49,Monthly,Debit Card
3748,26,Female,No,Rhode Island,32,Bi-Weekly,Credit Card
3749,34,Female,No,Delaware,3,Annually,PayPal
3750,24,Female,No,Alaska,38,Every 3 Months,Debit Card
3751,42,Female,No,Arizona,5,Monthly,Debit Card
3752,36,Female,No,Alabama,8,Every 3 Months,Cash
3753,24,Female,No,Washington,43,Weekly,Debit Card
3754,39,Female,No,Louisiana,22,Fortnightly,Bank Transfer
3755,46,Female,No,Nebraska,10,Every 3 Months,PayPal
3756,64,Female,No,Pennsylvania,26,Monthly,Bank Transfer
3757,64,Female,No,South Carolina,42,Bi-Weekly,Credit Card
3758,61,Female,No,California,33,Weekly,Debit Card
3759,61,Female,No,Indiana,23,Quarterly,Cash
3760,44,Female,No,Missouri,30,Quarterly,Credit Card
3761,65,Female,No,Connecticut,36,Weekly,PayPal
3762,60,Female,No,Nevada,3,Every 3 Months,Venmo
3763,65,Female,No,New York,13,Annually,Venmo
3764,27,Female,No,Oklahoma,38,Every 3 Months,PayPal
3765,36,Female,No,South Dakota,19,Monthly,PayPal
3766,22,Female,No,Missouri,14,Bi-Weekly,Cash
3767,62,Female,No,Texas,43,Annually,Cash
3768,59,Female,No,New York,10,Fortnightly,Venmo
3769,50,Female,No,Vermont,34,Quarterly,PayPal
3770,51,Female,No,Arizona,31,Annually,Cash
3771,23,Female,No,Montana,34,Weekly,Credit Card
3772,21,Female,No,Oklahoma,28,Bi-Weekly,Bank Transfer
3773,44,Female,No,New Hampshire,35,Annually,Cash
3774,25,Female,No,Wisconsin,41,Quarterly,Bank Transfer
3775,57,Female,No,Alaska,48,Fortnightly,Venmo
3776,41,Female,No,South Dakota,45,Quarterly,Debit Card
3777,19,Female,No,Alaska,10,Fortnightly,Debit Card
3778,43,Female,No,Utah,9,Weekly,Debit Card
3779,25,Female,No,South Dakota,30,Annually,PayPal
3780,60,Female,No,California,45,Annually,Venmo
3781,54,Female,No,Mississippi,41,Quarterly,Bank Transfer
3782,52,Female,No,Tennessee,40,Fortnightly,Venmo
3783,40,Female,No,Alabama,42,Fortnightly,Cash
3784,39,Female,No,Maine,17,Fortnightly,Cash
3785,54,Female,No,Virginia,4,Annually,Cash
3786,64,Female,No,New Hampshire,6,Monthly,Debit Card
3787,31,Female,No,Tennessee,22,Weekly,Venmo
3788,37,Female,No,New York,46,Every 3 Months,PayPal
3789,43,Female,No,Kansas,27,Monthly,Cash
3790,56,Female,No,North Dakota,18,Every 3 Months,Debit Card
3791,27,Female,No,Alaska,31,Weekly,Venmo
3792,40,Female,No,Texas,1,Weekly,Credit Card
3793,43,Female,No,Massachusetts,2,Fortnightly,Credit Card
3794,62,Female,No,Delaware,46,Annually,Cash
3795,44,Female,No,South Dakota,27,Weekly,Debit Card
3796,45,Female,No,Arkansas,3,Weekly,Bank Transfer
3797,40,Female,No,Utah,47,Quarterly,Credit Card
3798,68,Female,No,California,20,Quarterly,Venmo
3799,63,Female,No,Rhode Island,23,Annually,Credit Card
3800,60,Female,No,Oklahoma,13,Monthly,PayPal
3801,19,Female,No,Vermont,12,Bi-Weekly,Venmo
3802,26,Female,No,Kentucky,36,Fortnightly,PayPal
3803,70,Female,No,Illinois,1,Monthly,Bank Transfer
3804,48,Female,No,Connecticut,14,Weekly,Credit Card
3805,37,Female,No,Florida,45,Annually,Venmo
3806,48,Female,No,New Jersey,31,Quarterly,Debit Card
3807,18,Female,No,Missouri,41,Weekly,Cash
3808,38,Female,No,Michigan,36,Annually,PayPal
3809,33,Female,No,Washington,6,Bi-Weekly,Venmo
3810,57,Female,No,New York,28,Annually,Bank Transfer
3811,46,Female,No,Wisconsin,29,Monthly,Debit Card
3812,46,Female,No,Idaho,14,Monthly,Venmo
3813,50,Female,No,Michigan,7,Every 3 Months,PayPal
3814,61,Female,No,Georgia,31,Bi-Weekly,Credit Card
3815,45,Female,No,Michigan,26,Every 3 Months,Credit Card
3816,32,Female,No,Maine,12,Fortnightly,Venmo
3817,29,Female,No,Maryland,45,Fortnightly,Debit Card
3818,66,Female,No,Missouri,40,Annually,Debit Card
3819,70,Female,No,Oregon,42,Monthly,Credit Card
3820,36,Female,No,Arkansas,45,Quarterly,PayPal
3821,34,Female,No,New Hampshire,34,Quarterly,Credit Card
3822,20,Female,No,Oregon,34,Every 3 Months,PayPal
3823,70,Female,No,Kansas,17,Every 3 Months,Cash
3824,50,Female,No,California,27,Weekly,Bank Transfer
3825,54,Female,No,Georgia,31,Quarterly,Credit Card
3826,49,Female,No,Hawaii,47,Fortnightly,Bank Transfer
3827,50,Female,No,Montana,25,Annually,Bank Transfer
3828,62,Female,No,Montana,47,Fortnightly,Cash
3829,42,Female,No,Mississippi,8,Weekly,Venmo
3830,69,Female,No,Washington,32,Fortnightly,Credit Card
3831,22,Female,No,Pennsylvania,33,Every 3 Months,PayPal
3832,36,Female,No,Nevada,16,Every 3 Months,Venmo
3833,64,Female,No,Kansas,27,Weekly,PayPal
3834,44,Female,No,Arizona,17,Every 3 Months,Cash
3835,43,Female,No,Tennessee,17,Quarterly,Debit Card
3836,58,Female,No,Pennsylvania,28,Bi-Weekly,Credit Card
3837,62,Female,No,Alaska,38,Fortnightly,Venmo
3838,45,Female,No,New Mexico,33,Fortnightly,Debit Card
3839,47,Female,No,Rhode Island,24,Every 3 Months,Bank Transfer
3840,66,Female,No,Connecticut,14,Quarterly,PayPal
3841,30,Female,No,Idaho,5,Fortnightly,Debit Card
3842,68,Female,No,Mississippi,8,Monthly,Cash
3843,35,Female,No,Colorado,42,Monthly,Cash
3844,64,Female,No,Georgia,48,Every 3 Months,Venmo
3845,30,Female,No,Montana,40,Quarterly,Credit Card
3846,58,Female,No,California,46,Annually,Venmo
3847,57,Female,No,Pennsylvania,40,Every 3 Months,Credit Card
3848,60,Female,No,Delaware,31,Fortnightly,Credit Card
3849,22,Female,No,New Hampshire,39,Every 3 Months,Bank Transfer
3850,46,Female,No,Florida,36,Fortnightly,Venmo
3851,27,Female,No,Mississippi,25,Every 3 Months,Credit Card
3852,50,Female,No,Montana,24,Annually,Credit Card
3853,65,Female,No,Mississippi,19,Weekly,Credit Card
3854,61,Female,No,Tennessee,49,Bi-Weekly,Bank Transfer
3855,57,Female,No,Florida,4,Annually,Venmo
3856,40,Female,No,Illinois,36,Quarterly,Debit Card
3857,39,Female,No,Virginia,8,Quarterly,PayPal
3858,42,Female,No,Texas,29,Every 3 Months,Debit Card
3859,30,Female,No,Missouri,26,Quarterly,PayPal
3860,65,Female,No,Mississippi,47,Bi-Weekly,Credit Card
3861,57,Female,No,Pennsylvania,44,Annually,Credit Card
3862,64,Female,No,Wyoming,49,Monthly,Venmo
3863,56,Female,No,Idaho,9,Monthly,PayPal
3864,40,Female,No,New Hampshire,28,Fortnightly,Venmo
3865,55,Female,No,Wyoming,1,Fortnightly,Bank Transfer
3866,25,Female,No,Nebraska,28,Every 3 Months,Cash
3867,58,Female,No,Alaska,33,Fortnightly,Venmo
3868,46,Female,No,Maryland,28,Monthly,Cash
3869,18,Female,No,Maryland,9,Annually,PayPal
3870,26,Female,No,Arizona,28,Annually,Bank Transfer
3871,61,Female,No,Ohio,19,Every 3 Months,Bank Transfer
3872,55,Female,No,Minnesota,20,Every 3 Months,Credit Card
3873,41,Female,No,New Hampshire,3,Monthly,Cash
3874,42,Female,No,Louisiana,22,Weekly,PayPal
3875,70,Female,No,Nevada,33,Bi-Weekly,Cash
3876,63,Female,No,New Hampshire,21,Annually,Venmo
3877,60,Female,No,Wisconsin,7,Annually,Bank Transfer
3878,28,Female,No,Nevada,46,Monthly,Venmo
3879,60,Female,No,South Carolina,24,Annually,Venmo
3880,26,Female,No,Florida,6,Quarterly,Cash
3881,42,Female,No,Massachusetts,40,Monthly,Credit Card
3882,56,Female,No,Georgia,17,Weekly,PayPal
3883,35,Female,No,North Dakota,24,Fortnightly,Credit Card
3884,34,Female,No,North Dakota,22,Fortnightly,Bank Transfer
