Item Purchased,Category,Size,Color,Season,Review Rating,Product_ID
Sunglasses,Accessories,M,Charcoal,Fall,2.7,PROD5240
Sandals,Footwear,M,Violet,Fall,3.8,PROD5241
Handbag,Accessories,M,Lavender,Summer,4.4,PROD5242
Socks,Clothing,S,Beige,Fall,2.8,PROD5243
Hoodie,Clothing,L,Black,Summer,5,PROD5244
Sweater,Clothing,M,Black,Fall,4.7,PROD5245
Pants,Clothing,M,Purple,Fall,3.2,PROD5246
Sneakers,Footwear,M,Magenta,Summer,2.9,PROD5247
Gloves,Accessories,M,Teal,Summer,3.7,PROD5248
T-shirt,Clothing,S,Teal,Summer,4.2,PROD5249
Backpack,Accessories,M,Pink,Summer,3.4,PROD5250
Coat,Outerwear,M,Teal,Spring,2.9,PROD5251
Coat,Outerwear,M,Gold,Winter,3.7,PROD5252
Sandals,Footwear,L,Brown,Spring,2.7,PROD5253
Backpack,Accessories,M,Brown,Fall,3.2,PROD5254
Sweater,Clothing,S,Magenta,Winter,4.9,PROD5255
Shorts,Clothing,M,Black,Fall,2.8,PROD5256
Sunglasses,Accessories,L,Teal,Winter,4.7,PROD5257
Shirt,Clothing,M,Brown,Fall,3.3,PROD5258
Shoes,Footwear,M,Magenta,Spring,4.3,PROD5259
Hat,Accessories,XL,Indigo,Fall,3.7,PROD5260
Scarf,Accessories,M,Violet,Summer,4.5,PROD5261
Belt,Accessories,L,Cyan,Winter,3.4,PROD5262
T-shirt,Clothing,M,Violet,Spring,2.7,PROD5263
Shorts,Clothing,S,Black,Fall,4.4,PROD5264
Pants,Clothing,S,Charcoal,Winter,4,PROD5265
Sunglasses,Accessories,M,White,Winter,3.2,PROD5266
Coat,Outerwear,S,Gray,Winter,4.2,PROD5267
Hoodie,Clothing,L,Pink,Winter,3,PROD5268
Dress,Clothing,M,Cyan,Fall,2.8,PROD5269
Blouse,Clothing,M,Blue,Winter,4.9,PROD5270
Socks,Clothing,M,Indigo,Winter,4.7,PROD5271
Socks,Clothing,XL,Magenta,Spring,4.4,PROD5272
Shoes,Footwear,M,Lavender,Winter,3.1,PROD5273
Belt,Accessories,S,Orange,Summer,2.6,PROD5274
Sweater,Clothing,M,Cyan,Spring,3.9,PROD5275
Pants,Clothing,XL,Green,Summer,2.6,PROD5276
Scarf,Accessories,M,White,Summer,4,PROD5277
Skirt,Clothing,M,Blue,Spring,4.9,PROD5278
Dress,Clothing,M,Black,Summer,3.3,PROD5279
Hat,Accessories,S,Red,Fall,3,PROD5280
Handbag,Accessories,L,Red,Winter,2.7,PROD5281
Pants,Clothing,L,Gold,Winter,3.1,PROD5282
T-shirt,Clothing,M,Red,Fall,4.8,PROD5283
Jacket,Outerwear,L,Purple,Spring,2.9,PROD5284
Scarf,Accessories,L,White,Spring,4.5,PROD5285
Hat,Accessories,XL,Magenta,Fall,4.6,PROD5286
Jacket,Outerwear,L,Pink,Winter,5,PROD5287
Skirt,Clothing,L,Black,Spring,4.3,PROD5288
Handbag,Accessories,XL,White,Spring,4.9,PROD5289
Backpack,Accessories,M,Maroon,Summer,4,PROD5290
Coat,Outerwear,L,Black,Spring,3.1,PROD5291
Belt,Accessories,L,Olive,Fall,2.6,PROD5292
Handbag,Accessories,L,Gray,Spring,4.9,PROD5293
Coat,Outerwear,M,Gold,Spring,3.5,PROD5294
Sweater,Clothing,S,Magenta,Spring,4.5,PROD5295
Blouse,Clothing,S,Lavender,Summer,2.8,PROD5296
Blouse,Clothing,M,Green,Spring,4.2,PROD5297
Belt,Accessories,M,Violet,Fall,4.1,PROD5298
Jacket,Outerwear,M,Brown,Fall,3.5,PROD5299
Shorts,Clothing,L,Teal,Spring,4,PROD5300
Hat,Accessories,M,Charcoal,Spring,4,PROD5301
Pants,Clothing,XL,Charcoal,Summer,2.5,PROD5302
Blouse,Clothing,XL,Beige,Winter,4.2,PROD5303
Belt,Accessories,S,Turquoise,Summer,3.4,PROD5304
Handbag,Accessories,XL,Orange,Fall,4.8,PROD5305
Hoodie,Clothing,L,Cyan,Summer,4.9,PROD5306
Jacket,Outerwear,L,Orange,Summer,3.6,PROD5307
Scarf,Accessories,S,Green,Winter,4,PROD5308
Jeans,Clothing,M,Pink,Fall,2.6,PROD5309
Handbag,Accessories,M,Blue,Summer,3.1,PROD5310
Jacket,Outerwear,M,Pink,Winter,3.6,PROD5311
Hat,Accessories,L,Blue,Summer,4,PROD5312
Sneakers,Footwear,L,Black,Summer,3.9,PROD5313
Hat,Accessories,XL,Black,Fall,3.9,PROD5314
Socks,Clothing,M,Violet,Spring,3.3,PROD5315
Scarf,Accessories,S,Gold,Summer,2.9,PROD5316
Socks,Clothing,M,Olive,Summer,3.1,PROD5317
Hat,Accessories,XL,Pink,Summer,4.7,PROD5318
Jacket,Outerwear,M,Olive,Summer,3.9,PROD5319
Shorts,Clothing,M,Indigo,Summer,4.3,PROD5320
Blouse,Clothing,XL,Silver,Fall,4.2,PROD5321
Coat,Outerwear,S,Charcoal,Winter,4.3,PROD5322
Sweater,Clothing,XL,Orange,Winter,4.6,PROD5323
Handbag,Accessories,M,Yellow,Winter,3.8,PROD5324
T-shirt,Clothing,S,Red,Fall,3.3,PROD5325
Sandals,Footwear,M,Maroon,Fall,3.7,PROD5326
Gloves,Accessories,M,Magenta,Summer,4.3,PROD5327
Shorts,Clothing,M,Black,Spring,4.1,PROD5328
Sandals,Footwear,M,Violet,Spring,3.2,PROD5329
Backpack,Accessories,M,Gray,Winter,3.8,PROD5330
Sneakers,Footwear,M,Black,Spring,3.2,PROD5331
Sunglasses,Accessories,M,Pink,Summer,3.5,PROD5332
T-shirt,Clothing,M,Silver,Summer,3.1,PROD5333
Jeans,Clothing,M,Violet,Spring,4.2,PROD5334
Shirt,Clothing,M,Beige,Summer,3.4,PROD5335
Hat,Accessories,XL,Cyan,Winter,3.5,PROD5336
Blouse,Clothing,M,Brown,Fall,4,PROD5337
Jacket,Outerwear,L,Blue,Winter,4.4,PROD5338
Skirt,Clothing,L,White,Winter,2.9,PROD5339
Gloves,Accessories,M,Cyan,Fall,3.6,PROD5340
T-shirt,Clothing,XL,Maroon,Fall,4.4,PROD5341
Jacket,Outerwear,XL,Olive,Summer,4.5,PROD5342
Jacket,Outerwear,M,Violet,Spring,3.8,PROD5343
Shorts,Clothing,XL,Green,Winter,3.6,PROD5344
Hat,Accessories,XL,Magenta,Fall,4.3,PROD5345
Handbag,Accessories,M,Turquoise,Summer,4,PROD5346
Jeans,Clothing,M,Black,Summer,3.4,PROD5347
Shoes,Footwear,XL,Cyan,Summer,4.4,PROD5348
T-shirt,Clothing,L,Gray,Winter,2.8,PROD5349
Jewelry,Accessories,M,Red,Fall,2.8,PROD5350
Handbag,Accessories,S,Olive,Fall,4.9,PROD5351
Shirt,Clothing,L,Cyan,Spring,4.2,PROD5352
Belt,Accessories,M,Teal,Summer,2.9,PROD5353
Dress,Clothing,L,Teal,Fall,4.6,PROD5354
Skirt,Clothing,M,Orange,Fall,2.8,PROD5355
Blouse,Clothing,M,Peach,Spring,2.6,PROD5356
Jeans,Clothing,M,Silver,Summer,3.5,PROD5357
Hoodie,Clothing,M,Pink,Winter,3.5,PROD5358
T-shirt,Clothing,M,Magenta,Fall,3.4,PROD5359
Sunglasses,Accessories,L,Red,Fall,3.9,PROD5360
Jacket,Outerwear,M,Maroon,Spring,3.3,PROD5361
Shoes,Footwear,M,Silver,Spring,4.1,PROD5362
Handbag,Accessories,M,Gray,Summer,3,PROD5363
Sweater,Clothing,M,Turquoise,Winter,3,PROD5364
Scarf,Accessories,M,Peach,Fall,3.2,PROD5365
Skirt,Clothing,L,Teal,Fall,3.9,PROD5366
Gloves,Accessories,M,Red,Spring,3.6,PROD5367
T-shirt,Clothing,M,Blue,Summer,3.1,PROD5368
Sandals,Footwear,M,Blue,Spring,4.8,PROD5369
Sweater,Clothing,M,Indigo,Winter,3.8,PROD5370
Belt,Accessories,M,Charcoal,Summer,2.8,PROD5371
Hoodie,Clothing,S,Turquoise,Winter,4,PROD5372
Socks,Clothing,M,Maroon,Winter,4.6,PROD5373
Sandals,Footwear,M,Purple,Spring,3.5,PROD5374
Blouse,Clothing,S,Lavender,Spring,3.7,PROD5375
Boots,Footwear,XL,Yellow,Fall,4.9,PROD5376
Hat,Accessories,M,Green,Winter,4.1,PROD5377
Shirt,Clothing,M,Yellow,Winter,4.6,PROD5378
Shorts,Clothing,L,Gold,Fall,4.5,PROD5379
Handbag,Accessories,L,Turquoise,Summer,5,PROD5380
Dress,Clothing,L,Blue,Summer,3.8,PROD5381
Hat,Accessories,L,Turquoise,Winter,4.7,PROD5382
Sweater,Clothing,M,Maroon,Spring,2.8,PROD5383
Coat,Outerwear,M,Pink,Fall,2.6,PROD5384
Hoodie,Clothing,L,Maroon,Summer,3.8,PROD5385
Jewelry,Accessories,M,Olive,Winter,2.8,PROD5386
T-shirt,Clothing,M,Lavender,Fall,2.6,PROD5387
Pants,Clothing,S,Pink,Spring,3.4,PROD5388
Sweater,Clothing,M,Cyan,Spring,4.5,PROD5389
Pants,Clothing,L,Maroon,Fall,3.8,PROD5390
Socks,Clothing,S,Red,Summer,3,PROD5391
Hoodie,Clothing,M,Silver,Fall,3.7,PROD5392
Scarf,Accessories,XL,Blue,Winter,4.4,PROD5393
Dress,Clothing,M,Gold,Fall,3.1,PROD5394
Sandals,Footwear,S,Yellow,Spring,4.2,PROD5395
Dress,Clothing,M,Silver,Winter,3.1,PROD5396
Pants,Clothing,XL,Black,Winter,5,PROD5397
Blouse,Clothing,L,Yellow,Summer,2.7,PROD5398
Jeans,Clothing,L,Pink,Winter,3.8,PROD5399
Pants,Clothing,XL,Yellow,Winter,3.3,PROD5400
Sunglasses,Accessories,M,Lavender,Fall,4.8,PROD5401
Backpack,Accessories,L,Peach,Winter,3.4,PROD5402
Hoodie,Clothing,M,Black,Spring,4.4,PROD5403
Boots,Footwear,M,Olive,Summer,3.9,PROD5404
Gloves,Accessories,L,Olive,Fall,3.9,PROD5405
Blouse,Clothing,M,White,Summer,4.2,PROD5406
Sweater,Clothing,M,Red,Spring,4,PROD5407
Dress,Clothing,S,Purple,Spring,2.6,PROD5408
Socks,Clothing,L,Purple,Summer,4.4,PROD5409
Shirt,Clothing,M,Teal,Summer,3.2,PROD5410
Sandals,Footwear,L,Teal,Summer,4.3,PROD5411
Shoes,Footwear,L,Gray,Winter,4.9,PROD5412
Sandals,Footwear,M,Magenta,Fall,3.8,PROD5413
Gloves,Accessories,XL,Black,Winter,2.5,PROD5414
Boots,Footwear,M,Maroon,Spring,4.9,PROD5415
Blouse,Clothing,M,Gold,Fall,3,PROD5416
Sandals,Footwear,M,Purple,Spring,3.2,PROD5417
Coat,Outerwear,M,Blue,Summer,2.9,PROD5418
Jacket,Outerwear,M,Beige,Summer,2.8,PROD5419
Jewelry,Accessories,L,Indigo,Winter,3.1,PROD5420
Hat,Accessories,M,Purple,Winter,3.4,PROD5421
Shoes,Footwear,M,Maroon,Summer,2.9,PROD5422
Coat,Outerwear,L,Beige,Winter,3.2,PROD5423
Boots,Footwear,M,Brown,Spring,3.8,PROD5424
Scarf,Accessories,L,Green,Summer,3.6,PROD5425
Hat,Accessories,M,Blue,Summer,4.3,PROD5426
Socks,Clothing,XL,Magenta,Fall,4.8,PROD5427
T-shirt,Clothing,XL,Turquoise,Winter,2.5,PROD5428
Jewelry,Accessories,M,Gray,Fall,2.5,PROD5429
Skirt,Clothing,S,Purple,Winter,4.6,PROD5430
Socks,Clothing,M,Lavender,Winter,4.2,PROD5431
Belt,Accessories,S,Green,Summer,4.2,PROD5432
Boots,Footwear,M,Gray,Summer,4.8,PROD5433
Socks,Clothing,M,Yellow,Spring,4.5,PROD5434
Pants,Clothing,S,Orange,Summer,3.3,PROD5435
Socks,Clothing,M,Beige,Summer,2.7,PROD5436
Belt,Accessories,L,Peach,Winter,2.8,PROD5437
Jacket,Outerwear,S,Green,Winter,3.5,PROD5438
Shirt,Clothing,M,Violet,Fall,3,PROD5439
Gloves,Accessories,M,Gray,Summer,4.5,PROD5440
Handbag,Accessories,L,Magenta,Fall,4.3,PROD5441
Sweater,Clothing,XL,Charcoal,Fall,4.1,PROD5442
Skirt,Clothing,M,Violet,Spring,4.3,PROD5443
Dress,Clothing,L,Silver,Summer,5,PROD5444
Pants,Clothing,S,Green,Summer,3.8,PROD5445
Hat,Accessories,M,Magenta,Fall,4.9,PROD5446
Boots,Footwear,S,Purple,Spring,5,PROD5447
Sandals,Footwear,M,Blue,Fall,4.3,PROD5448
Coat,Outerwear,S,Yellow,Winter,4.1,PROD5449
Blouse,Clothing,M,Brown,Spring,4.5,PROD5450
Shorts,Clothing,M,Pink,Spring,3.6,PROD5451
Blouse,Clothing,XL,Silver,Fall,3,PROD5452
Jacket,Outerwear,M,Indigo,Spring,3.7,PROD5453
Shirt,Clothing,L,Pink,Winter,4.3,PROD5454
Handbag,Accessories,S,Lavender,Fall,4.6,PROD5455
T-shirt,Clothing,M,Orange,Fall,4.7,PROD5456
Hoodie,Clothing,M,Red,Fall,4.6,PROD5457
Jewelry,Accessories,M,Gray,Summer,3,PROD5458
Jewelry,Accessories,L,Violet,Spring,3.4,PROD5459
Hoodie,Clothing,L,Green,Fall,3.8,PROD5460
Scarf,Accessories,M,Gold,Spring,3.1,PROD5461
Shoes,Footwear,S,Maroon,Spring,4.4,PROD5462
Jeans,Clothing,L,Olive,Spring,4.5,PROD5463
Jewelry,Accessories,M,Yellow,Fall,2.8,PROD5464
Coat,Outerwear,S,Peach,Winter,2.7,PROD5465
Backpack,Accessories,M,Gold,Spring,3.4,PROD5466
Socks,Clothing,S,Purple,Summer,4.6,PROD5467
Scarf,Accessories,M,Charcoal,Fall,5,PROD5468
Sunglasses,Accessories,S,Indigo,Winter,3.5,PROD5469
Socks,Clothing,L,Magenta,Fall,3.3,PROD5470
Coat,Outerwear,S,Olive,Summer,4.5,PROD5471
Sandals,Footwear,S,Blue,Spring,3.1,PROD5472
Blouse,Clothing,S,White,Summer,4,PROD5473
Dress,Clothing,M,Cyan,Spring,2.5,PROD5474
Pants,Clothing,M,Cyan,Winter,4.4,PROD5475
Sneakers,Footwear,M,Orange,Spring,4.4,PROD5476
Boots,Footwear,XL,Orange,Summer,3.2,PROD5477
Handbag,Accessories,S,Teal,Spring,3.8,PROD5478
Handbag,Accessories,M,Magenta,Fall,4.6,PROD5479
Sweater,Clothing,S,Orange,Summer,4.9,PROD5480
Sandals,Footwear,L,Peach,Winter,3.5,PROD5481
Socks,Clothing,S,Maroon,Summer,3.4,PROD5482
Gloves,Accessories,M,Gold,Winter,3.9,PROD5483
Hoodie,Clothing,L,White,Winter,3.9,PROD5484
Dress,Clothing,L,Gray,Fall,4.2,PROD5485
Shirt,Clothing,XL,Brown,Winter,3.4,PROD5486
Shorts,Clothing,L,Charcoal,Winter,4.9,PROD5487
Sandals,Footwear,L,Beige,Fall,2.9,PROD5488
Sweater,Clothing,XL,Teal,Spring,4.9,PROD5489
Dress,Clothing,L,Black,Summer,4.6,PROD5490
Boots,Footwear,M,Violet,Spring,3.6,PROD5491
Pants,Clothing,M,Orange,Winter,4.3,PROD5492
Gloves,Accessories,M,Turquoise,Fall,4.6,PROD5493
Pants,Clothing,XL,Black,Winter,4.7,PROD5494
Scarf,Accessories,M,Silver,Winter,3.5,PROD5495
Shorts,Clothing,XL,Gray,Spring,2.8,PROD5496
Shoes,Footwear,M,Pink,Summer,4,PROD5497
Handbag,Accessories,M,Red,Spring,4.3,PROD5498
Sandals,Footwear,M,Lavender,Summer,3.8,PROD5499
Socks,Clothing,L,Indigo,Fall,3,PROD5500
Shirt,Clothing,S,Silver,Fall,4.6,PROD5501
Shoes,Footwear,M,Silver,Fall,4.8,PROD5502
Backpack,Accessories,M,Green,Fall,4.7,PROD5503
Shirt,Clothing,M,Pink,Spring,3.9,PROD5504
Handbag,Accessories,S,Violet,Fall,4,PROD5505
Jewelry,Accessories,L,Red,Winter,3.7,PROD5506
Shirt,Clothing,L,Olive,Winter,3.7,PROD5507
Handbag,Accessories,S,Purple,Spring,4.2,PROD5508
Pants,Clothing,M,Gray,Fall,4.7,PROD5509
T-shirt,Clothing,L,Brown,Winter,4.3,PROD5510
Sneakers,Footwear,S,Orange,Fall,4.9,PROD5511
Jewelry,Accessories,M,Blue,Summer,3.9,PROD5512
Shirt,Clothing,M,White,Fall,3.4,PROD5513
Blouse,Clothing,XL,Charcoal,Spring,4.2,PROD5514
Sneakers,Footwear,XL,Gray,Winter,4.7,PROD5515
Dress,Clothing,XL,Charcoal,Winter,4,PROD5516
Boots,Footwear,S,White,Summer,4,PROD5517
Skirt,Clothing,M,Orange,Winter,3.1,PROD5518
Shirt,Clothing,M,Black,Spring,4.2,PROD5519
Shorts,Clothing,M,White,Winter,3.7,PROD5520
Hat,Accessories,S,Brown,Spring,3.1,PROD5521
Shoes,Footwear,M,Pink,Winter,3.7,PROD5522
Pants,Clothing,M,Yellow,Spring,3.2,PROD5523
Backpack,Accessories,M,Cyan,Summer,2.8,PROD5524
Pants,Clothing,L,Silver,Summer,2.9,PROD5525
Sunglasses,Accessories,L,Olive,Winter,3.5,PROD5526
Sweater,Clothing,M,Olive,Spring,3.8,PROD5527
Blouse,Clothing,S,Charcoal,Spring,4.7,PROD5528
Scarf,Accessories,L,Gray,Summer,4.5,PROD5529
T-shirt,Clothing,S,Maroon,Winter,3.9,PROD5530
Sunglasses,Accessories,L,Black,Spring,3.4,PROD5531
Shoes,Footwear,XL,Violet,Winter,4.6,PROD5532
Pants,Clothing,L,Indigo,Fall,4.6,PROD5533
Sneakers,Footwear,L,Yellow,Fall,4.7,PROD5534
Shoes,Footwear,M,Gray,Fall,3.2,PROD5535
Shorts,Clothing,M,Red,Summer,5,PROD5536
Handbag,Accessories,L,Peach,Spring,4.5,PROD5537
Handbag,Accessories,M,Gray,Spring,3.5,PROD5538
Shoes,Footwear,S,White,Spring,4.5,PROD5539
Jewelry,Accessories,S,Green,Spring,3.2,PROD5540
Shorts,Clothing,M,Magenta,Spring,4.6,PROD5541
Blouse,Clothing,M,Olive,Winter,4,PROD5542
Coat,Outerwear,S,Olive,Spring,4.2,PROD5543
Hat,Accessories,M,Blue,Winter,4.1,PROD5544
Socks,Clothing,XL,Charcoal,Fall,3.6,PROD5545
Sandals,Footwear,M,Yellow,Spring,3.7,PROD5546
Scarf,Accessories,M,Violet,Summer,3.6,PROD5547
Scarf,Accessories,L,Magenta,Summer,3.8,PROD5548
Blouse,Clothing,M,Red,Fall,3,PROD5549
T-shirt,Clothing,M,Cyan,Summer,3.4,PROD5550
Shoes,Footwear,S,Orange,Winter,4.8,PROD5551
Gloves,Accessories,L,Black,Spring,2.6,PROD5552
Sunglasses,Accessories,M,Blue,Winter,2.9,PROD5553
Shoes,Footwear,M,Charcoal,Spring,4.9,PROD5554
Dress,Clothing,M,Indigo,Spring,5,PROD5555
Blouse,Clothing,L,Silver,Spring,4.6,PROD5556
Sweater,Clothing,M,Brown,Fall,4.2,PROD5557
Jacket,Outerwear,M,Peach,Summer,4.9,PROD5558
Backpack,Accessories,L,Magenta,Summer,4.8,PROD5559
Shorts,Clothing,M,Beige,Fall,3,PROD5560
Socks,Clothing,XL,Violet,Fall,3.5,PROD5561
Sneakers,Footwear,L,Black,Spring,3.4,PROD5562
Sneakers,Footwear,M,Cyan,Winter,3.4,PROD5563
Blouse,Clothing,M,Green,Summer,4.9,PROD5564
Gloves,Accessories,S,Brown,Summer,4.4,PROD5565
Handbag,Accessories,S,Gray,Spring,4.2,PROD5566
Jeans,Clothing,S,Orange,Spring,3.1,PROD5567
Scarf,Accessories,S,Silver,Summer,4,PROD5568
Sandals,Footwear,M,Purple,Spring,4.8,PROD5569
Sandals,Footwear,M,Olive,Fall,3.3,PROD5570
Dress,Clothing,XL,Teal,Winter,4.7,PROD5571
Skirt,Clothing,M,White,Summer,3.2,PROD5572
Shorts,Clothing,M,Black,Spring,5,PROD5573
Jeans,Clothing,L,Maroon,Fall,4.9,PROD5574
Socks,Clothing,M,Cyan,Fall,4.9,PROD5575
Coat,Outerwear,M,Violet,Fall,3.7,PROD5576
Boots,Footwear,L,Yellow,Spring,3,PROD5577
Belt,Accessories,S,Yellow,Winter,2.6,PROD5578
Shoes,Footwear,L,Olive,Winter,2.6,PROD5579
Scarf,Accessories,L,Olive,Fall,4.8,PROD5580
Blouse,Clothing,M,Magenta,Summer,3.2,PROD5581
Dress,Clothing,M,Orange,Fall,4.9,PROD5582
Shorts,Clothing,S,Beige,Summer,3.4,PROD5583
Blouse,Clothing,L,Brown,Summer,2.7,PROD5584
Sneakers,Footwear,L,Indigo,Fall,4.8,PROD5585
Gloves,Accessories,XL,Gray,Winter,4.1,PROD5586
Hoodie,Clothing,M,Yellow,Winter,4.6,PROD5587
Sweater,Clothing,S,Violet,Summer,4.4,PROD5588
Sunglasses,Accessories,M,Magenta,Spring,3.5,PROD5589
Belt,Accessories,M,Blue,Spring,4.8,PROD5590
Dress,Clothing,M,Gray,Fall,2.9,PROD5591
Jacket,Outerwear,M,Gold,Winter,3.2,PROD5592
Boots,Footwear,L,Lavender,Spring,4.4,PROD5593
Sandals,Footwear,M,Black,Spring,4.6,PROD5594
Scarf,Accessories,L,Charcoal,Summer,2.6,PROD5595
Blouse,Clothing,M,Violet,Spring,3.1,PROD5596
Hoodie,Clothing,M,Charcoal,Spring,4.3,PROD5597
Sunglasses,Accessories,M,Maroon,Summer,3.1,PROD5598
Hoodie,Clothing,XL,Purple,Spring,4.6,PROD5599
Scarf,Accessories,S,Peach,Spring,4.6,PROD5600
Dress,Clothing,XL,Olive,Spring,2.7,PROD5601
T-shirt,Clothing,M,Indigo,Summer,3,PROD5602
Skirt,Clothing,S,Magenta,Summer,3.3,PROD5603
Jeans,Clothing,M,Gold,Spring,2.7,PROD5604
Hoodie,Clothing,M,Orange,Fall,3.3,PROD5605
Jeans,Clothing,M,Gold,Fall,4.3,PROD5606
Sandals,Footwear,XL,Purple,Fall,4.8,PROD5607
Hat,Accessories,L,Charcoal,Fall,3.3,PROD5608
Gloves,Accessories,M,Cyan,Fall,4.3,PROD5609
Socks,Clothing,M,Cyan,Summer,3,PROD5610
Jacket,Outerwear,XL,Green,Fall,4.8,PROD5611
T-shirt,Clothing,M,Silver,Spring,2.9,PROD5612
Sandals,Footwear,M,Teal,Summer,3.6,PROD5613
Hat,Accessories,M,Magenta,Fall,3.5,PROD5614
Gloves,Accessories,L,Maroon,Spring,4.7,PROD5615
Dress,Clothing,M,Gold,Winter,4.4,PROD5616
Hoodie,Clothing,L,Purple,Winter,3.3,PROD5617
Belt,Accessories,M,Lavender,Fall,4.3,PROD5618
Gloves,Accessories,M,Maroon,Fall,4,PROD5619
Scarf,Accessories,S,Magenta,Winter,4.9,PROD5620
Sandals,Footwear,M,Turquoise,Summer,2.9,PROD5621
Sneakers,Footwear,XL,Silver,Summer,4,PROD5622
Dress,Clothing,M,Purple,Fall,4.3,PROD5623
Jewelry,Accessories,M,Violet,Winter,2.7,PROD5624
Hat,Accessories,XL,Peach,Fall,5,PROD5625
Scarf,Accessories,L,Green,Winter,4.4,PROD5626
Blouse,Clothing,L,Teal,Fall,3.5,PROD5627
Belt,Accessories,M,Silver,Winter,3.3,PROD5628
Blouse,Clothing,L,Purple,Summer,3.8,PROD5629
T-shirt,Clothing,L,Lavender,Summer,4.5,PROD5630
Hat,Accessories,M,Lavender,Winter,4.8,PROD5631
Hat,Accessories,M,Peach,Fall,2.9,PROD5632
Sneakers,Footwear,L,Green,Spring,3.2,PROD5633
Gloves,Accessories,M,Orange,Spring,2.8,PROD5634
Socks,Clothing,M,Pink,Winter,3.3,PROD5635
Sandals,Footwear,L,Cyan,Fall,3.3,PROD5636
Sandals,Footwear,L,Lavender,Summer,4.2,PROD5637
Boots,Footwear,L,Yellow,Winter,3.6,PROD5638
Backpack,Accessories,M,Olive,Spring,4.6,PROD5639
Coat,Outerwear,M,Brown,Summer,3.6,PROD5640
Sunglasses,Accessories,L,Pink,Spring,4,PROD5641
Jacket,Outerwear,M,Cyan,Fall,2.7,PROD5642
Dress,Clothing,L,Maroon,Summer,4.4,PROD5643
Scarf,Accessories,XL,Magenta,Fall,3.2,PROD5644
Blouse,Clothing,M,Violet,Winter,2.6,PROD5645
Backpack,Accessories,L,Silver,Summer,3.4,PROD5646
Jewelry,Accessories,M,Maroon,Spring,5,PROD5647
Shorts,Clothing,M,Gray,Winter,2.9,PROD5648
Skirt,Clothing,M,White,Winter,5,PROD5649
Skirt,Clothing,M,Brown,Fall,4.4,PROD5650
Jeans,Clothing,M,Silver,Summer,3.5,PROD5651
Handbag,Accessories,M,Yellow,Spring,3.8,PROD5652
Handbag,Accessories,S,Magenta,Fall,3.8,PROD5653
Coat,Outerwear,M,Blue,Spring,3.9,PROD5654
Jewelry,Accessories,M,Green,Winter,3.3,PROD5655
Sweater,Clothing,M,Yellow,Fall,2.9,PROD5656
Jacket,Outerwear,XL,Cyan,Spring,3.7,PROD5657
Shoes,Footwear,L,Gold,Winter,3.7,PROD5658
T-shirt,Clothing,M,Magenta,Fall,4.6,PROD5659
Sandals,Footwear,S,Gray,Fall,4.9,PROD5660
Shoes,Footwear,L,Indigo,Winter,3.1,PROD5661
Sandals,Footwear,S,White,Winter,3.5,PROD5662
Shorts,Clothing,M,Indigo,Spring,4.9,PROD5663
Backpack,Accessories,M,Green,Summer,4.4,PROD5664
Jacket,Outerwear,M,Turquoise,Fall,4.4,PROD5665
Socks,Clothing,M,Peach,Fall,3.4,PROD5666
Jewelry,Accessories,M,Olive,Winter,3,PROD5667
Pants,Clothing,L,Cyan,Fall,2.6,PROD5668
Blouse,Clothing,XL,Magenta,Summer,3.2,PROD5669
Socks,Clothing,S,Silver,Fall,4.6,PROD5670
Shoes,Footwear,S,White,Winter,3.8,PROD5671
Handbag,Accessories,L,Pink,Summer,4.8,PROD5672
Sandals,Footwear,S,Pink,Fall,4.5,PROD5673
Socks,Clothing,M,Pink,Summer,4.2,PROD5674
Handbag,Accessories,M,Blue,Winter,2.7,PROD5675
Hat,Accessories,M,White,Winter,4.5,PROD5676
Jewelry,Accessories,S,Teal,Spring,4.9,PROD5677
Backpack,Accessories,M,Gray,Fall,2.8,PROD5678
Shirt,Clothing,S,Beige,Fall,3.5,PROD5679
Coat,Outerwear,M,Violet,Summer,2.5,PROD5680
Sunglasses,Accessories,S,Blue,Winter,2.9,PROD5681
Gloves,Accessories,XL,Magenta,Fall,4.2,PROD5682
Shirt,Clothing,M,Maroon,Fall,4.6,PROD5683
Socks,Clothing,M,Purple,Winter,3,PROD5684
Skirt,Clothing,L,Charcoal,Spring,4.4,PROD5685
Shorts,Clothing,L,Red,Summer,2.6,PROD5686
Sandals,Footwear,M,Charcoal,Spring,4.8,PROD5687
Shirt,Clothing,L,Lavender,Summer,2.9,PROD5688
Sunglasses,Accessories,L,White,Spring,3,PROD5689
Jewelry,Accessories,L,Red,Fall,4.5,PROD5690
Blouse,Clothing,S,Violet,Fall,3.7,PROD5691
Sandals,Footwear,XL,Orange,Summer,4.8,PROD5692
Coat,Outerwear,L,Turquoise,Spring,4.8,PROD5693
Blouse,Clothing,M,Violet,Summer,4.7,PROD5694
Sweater,Clothing,M,Blue,Winter,2.6,PROD5695
Skirt,Clothing,M,White,Fall,4.6,PROD5696
Blouse,Clothing,L,Turquoise,Fall,3.4,PROD5697
Hoodie,Clothing,L,Pink,Winter,3,PROD5698
Skirt,Clothing,XL,Maroon,Spring,4,PROD5699
Backpack,Accessories,M,Olive,Fall,2.6,PROD5700
Handbag,Accessories,XL,Charcoal,Summer,3.4,PROD5701
Sandals,Footwear,M,Charcoal,Spring,4.5,PROD5702
Shoes,Footwear,M,Indigo,Spring,2.7,PROD5703
